segment_id,speaker_id,raw_elevenlabs_speaker_ids,start_sec,end_sec,duration_sec,text
seg_0010,SPEAKER_4,speaker_3,214.48,236.34,21.86,"Well, there hasn't been much growth, but part of the Finnish secret to happiness is that we always tend to think it could be worse. So that's one reason why we rank so high in lists of happiness, since we are pessimists, think it could be worse, so it is a fact. But yes, there has been... the growth has been lagging for a long time."
seg_0011,SPEAKER_1,speaker_0,237.32,246.48,9.16,"Sakari, just come in on this. How concerning is it that we're, we're seeing little green shoots of recovery in Finland, but for two decades a lot of stagnation?"
seg_0012,SPEAKER_5,speaker_4,247.84,260.62,12.78,"Yeah so, I, I think it's, it's a great, uh, thing to worry about because, uh, at the same time our public finances have gotten a lot worse. Um,"
seg_0013,SPEAKER_5,speaker_4,261.899,298.0,36.101,"one thing about the happiness I have to say, uh, these measures, uh, I, I, I think... I, I, I'm... It's hard to believe them sometimes. Uh, and I, I, you know, you feel like they're somehow biased. But then again you have to, uh, remember what they actually measure and they measure satisfaction and I think that Fins may, may be quite easily satisfied with their life as we have been kind of taught to, to be satisfied, satisfied with what, what we get and, and because maybe of the harsh nature we are used to live, live in."
seg_0014,SPEAKER_1,speaker_0,299.62,308.5,8.88,"Thank you, Sakari. Let's bring Daniel in. Daniel, you study Finnish economics and you're across all the markets and everything. What do you think is the key thing that has gone wrong for them?"
seg_0015,SPEAKER_6,speaker_5,309.28,388.0,78.72,"Well, just to set the context, so the Finnish economy has been flat since 2019. There has been no growth over the last seven years, which is the worst performance in Europe. Germany is sort of on par, but essentially flat economy. We've had population growth in the meantime, largely because of immigration, so on a per capita basis, on an individual basis, the Fins are now worse off than they were seven years ago. A big one is the energy crisis, but also the invasion of, uh, Russia and Ukraine and the cutting off of trade. Obviously Finland is right next to Russia. It was 10% of Finnish trade was with Russia. That's now largely disappeared, at least officially. There are some back channels and rerouting through, through countries, but it was a big trade shock. Um, and of course Finland has also quite adverse sectoral exposures. You got... you look at Sweden, Sweden has a big defense industry that's booming now- Uh, Denmark has pharma, pharma is booming, or Norway has oil and gas. What does Finland have? Nothing of the sort that would be, you know, having this strong tailwind. So the export side of the Finnish economy has also been quite weak. Add to that a large exposure to higher interest rates, which get passed on to consumers and businesses very quickly. Almost all mortgages are on floating rates. That means if it goes up, the central bank hikes rates, you feel it immediately on your disposable income. That's been bad for consumption. So on, both on the demand side, on the export side, we haven't had some major growth driver, but also a lot of headwinds from external shocks and sort of the interest rate and inflation shocks in the recent years, and that's why the Finnish economy has just stayed flat."
seg_0016,SPEAKER_1,speaker_0,388.74,393.68,4.94,And yet the standard of living seems pretty good in Finland compared to many Eurozone countries.
seg_0017,SPEAKER_6,speaker_5,394.14,450.28,56.14,"Correct. I mean, Finland is still way above average in, in, uh, in Europe, in, in the EU, and so that it's why it's a net contributor to the EU budget. Uh, from the pandemic-era fund, which is supposed to help the recup- pandemic recovery, Finland is again a big net contributor to it. It hasn't really benefited from any of the funds. And as, uh, the other guest said, the fiscal situation in Finland is pretty bad. The deficit is very wide. Finland is now in the excessive deficit procedure, which the U- EU Commission opens on countries that have either very high excessive debts or deficits. Finland is one of, uh, six or seven in there. So it's under close scrutiny and has a specific adjustment plan it has to follow to close that deficit, otherwise it risks, uh, fines from the EU Commission. Um, so then again, it does- it's not gonna get much support from the fiscal side. Like Germany's now opening up the purse string, you know, uh, for a big fiscal stimulus. Other countries as well are loosening and we're spending big on defense. Finland doesn't have that option. Finland needs to go and cut more expenses, more, more welfare, uh, which is gonna hurt growth even more."
seg_0018,SPEAKER_1,speaker_0,450.36,462.58,12.22,"Thanks, Daniel. Teuvo to you, talk to me about welfare then, because I'm reading that 11% unemployment in Finland, that's a huge welfare burden for the government and the state and the Finnish taxpayer to carry."
seg_0019,SPEAKER_4,speaker_3,464.96,516.98,52.02,"Most certainly, yes. It's, it's a very high number in, in, in terms of modern history. And at the same time, this government, and it's quite possible the f- next government might do the same, has been cutting various kinds of welfare benefits. They're not all gone, but, uh, because of the deficit, that's, that's been used as the main reason for heavy cuts. Th- there isn't that much social unrest yet in, in Finland, so despite all the gloom of the numbers, uh, the welfare system still works in relatively okay way also to prevent people from, uh, getting really angry and going to the streets. So that has to have in mind."
seg_0020,SPEAKER_1,speaker_0,517.78,529.6,11.82,"Thank you. Sakari, talk to me about how much political pressure there is in Finland to fix these problems. You've got an election coming up next year. The people clearly want answers and solutions."
seg_0021,SPEAKER_5,speaker_4,530.96,595.18,64.22,"Yes. Yes, there is a lot of willingness to fix these problems. The problem is maybe that there is a, a, quite a lot of debate, uh, over the right medicine. I, I mean, it's obvious that we have to do something for the public finances. Our spending at the moment is too high compared to the revenue, and ac- even that this government has done some consolidation, it, it's not enough at yet. It has to be continued for, for at least two or three next governments. I think there is the willingness, but the problem is that, that m- m- or the, we are, we are kind of the other, uh, other, or the other side wants to maybe solve it increasing, uh, taxes, and the other, other one would like to cut spending. From my opinion, it, it, it's the tax rate, overall tax rate is already quite high, and it's cutting down, down our growth, and, and there's not much leverage there to, to increase taxes anymore."
seg_0022,SPEAKER_1,speaker_0,596.54,610.16,13.62,"Thank you, Sakari. Daniel, to you. We hear this phrase fiscal headspace, how much money a government has or financial levers it can pull, uh, to make things better. How much headspace financially then has the Finnish government got?"
seg_0023,SPEAKER_6,speaker_5,610.68,684.0,73.32,"Well, very little, if, if, if any at all, and you can see it in the current crisis, which we're going through an oil crisis. Transport fuels are going up a lot. At the petrol pump anybody who has a car can see that. Most countries in Europe are cutting those taxes to some extent, fuel taxes. Finland does not really have that space, so again, it's another headwind for the Finnish consumer where it's gonna be, uh, hurting on disposable incomes again. But coming back to the unemployment, uh, point that you said, Finland does now have the highest headline unemployment rate in the EU, even higher than Spain or Greece, and these are, you know, the crisis countries of 2010s. But Fin- Finland also has a much higher participation rate, so the labor force as a share of the population is much wider. So if you adjust for that, Finland is not so bad on it. And we're at the tail end of a signal- cyclical weakness. You know, the shocks, the recurring shocks of the last few years, and that those have pushed up unemployment, the job opportunities evaporated, and as a result, the public expenditures on unemployment benefits have gone up and that's why the deficit is wide. As you said, we've seen this re- uh, cyclical recovery building, and, uh, we think it should continue unless there is a escalation in Hormuz or it s- stays cl- closed for the rest of the year. Uh, in th- in which case we should see the unemployment go down, which means, again, that should mechanically just close the wi- the government deficit and perha- perhaps give some fiscal space to the government."
seg_0024,SPEAKER_1,speaker_0,684.44,687.1,2.66,"Sakari, you wanted to come in there again. Back to you."
seg_0025,SPEAKER_5,speaker_4,688.5,715.66,27.16,"One more point about unemployment. So the official figures are high, uh, but if you look at the, uh, how many kind of workers has lost their job during this downturn, it's roughly half of this unemployed. The other half is coming from outside the labor force, and this is a lot to, uh, thanks to also immigration, uh, and a-"
seg_0026,SPEAKER_5,speaker_4,716.956,735.416,18.46,"At this very, uh, weak economic situation, this new labor, uh, force has not been able to get jobs, and this actually adds up another layer, and that's why our unemployment rate is, is that high as it is."
seg_0027,SPEAKER_1,speaker_0,736.056,744.076,8.02,"Thank you. Teivo, talk to me about the aging population. How much of a concern is that? Finland and its people, they're getting older."
seg_0028,SPEAKER_4,speaker_3,746.236,788.776,42.54,"Yes, demographics play a big role. So we have, uh, elderly people that need all kinds of care, and that's going to cost more and more money. Uh, one of the debates about the elderly is right now also about whether, uh, the level of the pensions paid to old people, uh, will be, will be cut, and that's a huge political debate where different political parties have slightly different opinions. But, uh, the needs of the elderly are growing because the numbers, relative numbers are growing, and it's widely considered one of the biggest problems for the future Finnish economy."
seg_0029,SPEAKER_1,speaker_0,789.256,801.336,12.08,"And, and Teivo, you heard Sakari mention immigration. I mean, that's one quick win in terms of bringing in young people. How do Finns feel about more people who are not Finns coming into Finland?"
seg_0030,SPEAKER_4,speaker_3,803.576,882.636,79.06,"Within the current government there are differing opinions on that. We have a fairly right-wing government, but one part, the Prime Minister's party is, uh, emphasizing bringing in skilled labor and in general increasing migration, uh, partially also because the demographic factor that we just talked about. But the second biggest party in government, the Finns Party, is, uh, more openly against migration, especially non-white migration, um, uh, more generally, and, and not so willing to have mechanisms even to bring in skilled, uh, workers. So people are afraid that measures against migration that one of the government parties is insisting on, uh, while they are not explicitly meant to, uh, sort of, uh, not let skilled workers come in Finland, they still make life more difficult for foreigners in Finland, and that creates disincentives for moving to Finland. So it surely is a, is, is a big debate. My guess is in the next government, their ideological constellation will likely be different."
seg_0031,SPEAKER_1,speaker_0,882.656,883.236,0.58,"Thanks, Teivo."
seg_0032,SPEAKER_4,speaker_3,883.265,885.336,2.071,They will be more open to bringing migrants.
seg_0033,SPEAKER_1,speaker_0,885.676,896.056,10.38,"Thank you. Daniel, to you, Finland is now a member of NATO. It's spending a lot of money on defense. Is that an area where they can kind of turbocharge their economy or somehow get some growth moving?"
seg_0034,SPEAKER_6,speaker_5,897.056,940.756,43.7,"Finland does have some defense industry. It's strong on sort of artillery production and ammunitions. Uh, has a lot of stockpiles. But on the big ticket items, for example, now the f- uh, the government is procuring 64 new, uh, fighter jets, uh, from the US, um, and that's gonna be money largely going, uh, to the US. The, uh... For example, Sweden has their, their own Gripens. Finland doesn't have something of the sort. Of course, as part of the agreement, some of the man- manufacturing and the value added and employment will take place in Finland. But again, it's a very big ticket item that could materially boost growth, except it's not gonna be boosting Finnish growth, but mainly US growth. So for defense, it's hard to see how that could be one of the big growth drivers for an economy like Finland, where very little is made domestically for what Finland is currently needing."
seg_0035,SPEAKER_1,speaker_0,941.116,950.286,9.17,"And they are very much neighbors with Russia, a long border. That relationship, talk to me about how that is kind of hindering the economy as well in terms of trade."
seg_0036,SPEAKER_6,speaker_5,951.116,989.496,38.38,"It's gonna have some, uh, sort of investors may be a bit more reluctant to, uh, you know, enter a country that shares such a, a more than 1,000 kilometer border w- with Russia. But then again, Finland has historically had this very strong civilian defense component, uh, very large stockpiles. And, and if you look at European NATO countries in terms of preparedness, who can actually, you know, defend their country, uh, Finland is definitely at the top. But it's also comes out to the historical experience where, you know, there have been wars with Russia and territory has been lost, substantial population centers. Uh, so that's why it comes from hi- from history, and I'm sure the, the other guests will confirm that it's always ever present in the Finnish thought, that, that big neighbor to your east, that you have to be vigilant and, and ready."
seg_0037,SPEAKER_1,speaker_0,990.156,1008.316,18.16,"Thank you. Sakari, to you, talk to me about your president, Alexander Stubb. We see a Finnish president who has probably the biggest profile internationally of any Finnish leader that we've seen for a long time. How much potential has he got to try and fix Finland's problems?"
seg_0038,SPEAKER_5,speaker_4,1010.196,1014.506,4.31,"Well, I, I think that, uh, most, most of Finns, uh,"
seg_0039,SPEAKER_5,speaker_4,1015.856,1034.176,18.32,"a- appreciate what he is doing, uh, relating to international relationships and, and, and in that field. But I wouldn't put too much pressure on, on, on Alexander Stubb, uh, on, on fixing our economical problems."
seg_0040,SPEAKER_5,speaker_4,1035.656,1051.536,15.88,"Our political system is such that the prime minister and, and the government has a m- or, or they, they are the ones doing decisions, uh, on, on that matter. So l- let's not put too much pressure on, on, on our president on that."
seg_0041,SPEAKER_1,speaker_0,1052.146,1063.276,11.13,"Well, let's bring Teivo in. Teivo, an election next year. For how long can this Finnish government get away with blaming external factors for long-running economic problems domestically?"
seg_0042,SPEAKER_4,speaker_3,1065.396,1132.62,67.224,"Well, that's what governments do. They blame bad things on external factors and good things on themselves. So, uh, uh, I think that tendency is not likely to go away. The election is indeed coming. There was a new opinion poll by the Finnish public broadcaster. The Social Democrats have until now seemed to have, to be leading so handsomely that they are very likely to be the next prime ministerial party, but now they are actually going down a little bit. So things are a little bit less, less secure. Most people think the next government will be ideologically slightly less right-winging, still committed to cutting the deficit, committed to in- increasing, uh, defense spending. One issue might be corporate taxes, uh, and the tax rates that the, the current government has lowered, and the opposition is claiming that that's bad for the deficit, and they might, uh, perhaps hike the corporate rate, uh, uh, tax back again."
seg_0043,SPEAKER_1,speaker_0,1133.44,1152.18,18.74,"Thanks, Teivo. Uh, Daniel, to you. Nokia, they were kingpins in the mobile tech world for a long time, and then overnight things changed. This other device arrived from Apple, which everyone uses. Talk to me about the impact of that because Nokia was a huge, huge Finnish success story."
seg_0044,SPEAKER_6,speaker_5,1152.9,1217.85,64.95,"Yeah, I think if you look at globally, uh, at economies, Finland is kind of this, uh, sort of a warning story about the dangers of relying too much on, on one company, on one industry, on one growth driver. Having been so concentrated the economy around Nokia, and so if you look at the falls in industrial production and, and economic output in 2008, and sort of that recovery has been very sluggish partly because Nokia has never recovered. Uh, it- there are some echoes of that. If you look at Denmark now, uh, they've got Novo Nordisk, a big pharma company, pioneers in the weight loss drugs, but they are losing ground. If you look at their share price, it's, uh, sort of given up of almost all the gains since, uh, they've invented the, the pill. So again, it's a, it's sort of like a deja vu potentially where, you know, the economy's so structured around one company. Uh, but Finland, Nokia's kind of finding second breath now in the AI race, and that's another, uh, sort of area where Finland can potentially, uh, uh, lead or, or have some, uh, definite advantages with high le- levels of human capital. But also still the, the knowledge and the know-how is there. If you look at Nokia share prices, about 150% year, uh, year, up to date. It's a very good investment if you bought it at the end of last year,'cause it's riding the AI boom and-"
seg_0045,SPEAKER_1,speaker_0,1217.85,1218.22,0.37,It's up
seg_0046,SPEAKER_6,speaker_5,1218.54,1218.84,0.3,... it's up.
seg_0047,SPEAKER_1,speaker_0,1219.04,1220.17,1.13,"In a year, it's up 150%."
seg_0048,SPEAKER_6,speaker_5,1220.209,1222.36,2.151,"Now it's, it's year to date, in the la- in the last-"
seg_0049,SPEAKER_1,speaker_0,1222.42,1222.74,0.32,Year to date
seg_0050,SPEAKER_6,speaker_5,1222.76,1224.98,2.22,"... in the last five months, it's up 150%."
seg_0051,SPEAKER_1,speaker_0,1225.56,1227.19,1.63,"So there is potential, there is optimism."
seg_0052,SPEAKER_6,speaker_5,1227.19,1235.04,7.85,"There is. Investors are looking at Nokia potentially playing a big role in the AI race, and that's also reflecting well on the Finnish economy and,'cause most of that is still based in Finland."
seg_0053,SPEAKER_1,speaker_0,1235.76,1242.88,7.12,"Sakari, does that excite you that there is potential for a comeback here in terms of AI and Nokia being heavily involved?"
seg_0054,SPEAKER_5,speaker_4,1244.74,1250.26,5.52,"I think there's po- potential, and, um, I a- agree, uh, there."
seg_0055,SPEAKER_5,speaker_4,1252.16,1290.27,38.11,"Of course, if we look backwards and, and think of the situation where we were with Nokia when it was, uh, at, at its, its largest, it posed a qui- great risk for, for Finland in the sense with, that it was in a sense too large for Finland. So I would like to see rather, uh, a couple of, or, or, or maybe 10 large, very, uh, good companies than, than, than that Nokia would rise again to be as large as it was. I, I, I, I don't believe that that would happen, but anyway, I, I think you, you understand the point."
seg_0056,SPEAKER_1,speaker_0,1290.6,1303.36,12.76,"We do, we do. Teivo, to you, if you were prime minister of Finland, what would you change? What one policy would you bring in to give people hope and to start seeing these green shoots of recovery in the economy grow further?"
seg_0057,SPEAKER_4,speaker_3,1307.3,1336.64,29.34,"Well, uh, I think bringing in skilled labor and, and having good mechanisms for that and creating a reputation where Finland doesn't seem like a racist country, but rather a country welcoming to foreigners, that would be one thing that may not bring immediate, the immediate results, which is a problem with that, uh, that measure, but on a long-term is very necessary for because of demographic factors that we spoke about."
seg_0058,SPEAKER_1,speaker_0,1337.679,1342.6,4.921,"Thank you. Daniel, what do you think they should be doing? Looking in from the outside, what, what can they do?"
seg_0059,SPEAKER_6,speaker_5,1343.02,1361.79,18.77,"I think a core strength that Finland has is clean, abundant, and cheap electricity, which is very important in this day and age. It- we're in a race for energy. If you look at, uh, construction sector for last year, 20% of the permits granted in Finland were to data centers. So it's clearly on the radar for these big companies looking to where to locate. What do you need? You need-"
seg_0060,SPEAKER_1,speaker_0,1362.04,1362.78,0.74,Cheap energy
seg_0061,SPEAKER_6,speaker_5,1363.04,1385.02,21.98,"... abundant energy, abundant, and Finland has it. It has a backbone of nuclear. Uh, ever since it opened the, the latest nuclear reactor a couple of years ago, it is self-sustainable. It doesn't rely on imports anymore. Um, and it's relatively cheap. The rest is made up by cheap renewables. There's very little fossil fuels in the, in the power mix. So that's a core strength that Finland has and that can, it can build on in this global race for AI, uh, where energy is gonna be very important."
seg_0062,SPEAKER_1,speaker_0,1385.4,1387.38,1.98,So a lot of companies are looking at Finland-
seg_0063,SPEAKER_6,speaker_5,1387.7,1387.95,0.25,Correct
seg_0064,SPEAKER_1,speaker_0,1387.96,1390.32,2.36,... as a location base for data centers.
seg_0065,SPEAKER_6,speaker_5,1390.35,1402.0,11.65,"It has the advantage of cheap, abundant electricity, and very skilled, clever labor force, and also very plentiful labor force with the unemployment rates that you have. So when you combine the two, that's what you're looking at for with AI."
seg_0066,SPEAKER_1,speaker_0,1402.24,1402.25,0.01,Super.
seg_0067,SPEAKER_6,speaker_5,1402.26,1402.76,0.5,That's what you want.
seg_0068,SPEAKER_1,speaker_0,1402.92,1405.74,2.82,Where do you think Finland is going in the next few years?
seg_0069,SPEAKER_6,speaker_5,1406.86,1446.62,39.76,"Well, look, there's, there's the macro cyclical drivers. There are gonna be ebbs and flows in that, but I think a core strength that the government can focus on is really this, this, uh, AI boom and this future of, you know, technology,'cause that's not going away, and Finland has some intrinsic strengths in that. And you can look at any index from the IMF to OECD in terms of how countries are positioned in the AI adoption, but also AI development space, and Finland has some definite advantages there. It's always ranking towards the top. Uh, educational system is extremely good, uh, and produces a lot of, uh, you know, uh, score very highly in the, in the PISA tests and so on. So these are very str- core assets. When you put all of that together, the energy, the human capital, uh, the, it, and, and the AI boom-"
seg_0070,SPEAKER_1,speaker_0,1447.084,1452.344,5.26,"Finland has some core strengths for sure. Sakari, just come in on that. The great Finnish comeback could be on its way."
seg_0071,SPEAKER_5,speaker_4,1453.424,1465.444,12.02,"We still have, uh, or the public finances are still in, in situation that something needs to be done. Simply, uh, relying on economic growth is not enough. And, uh, uh,"
seg_0072,SPEAKER_5,speaker_4,1466.724,1478.564,11.84,"in my opinion, um, it would ha- have to be some, some consolidation on the spending side. I would be quite careful, uh, in, in increasing taxes anymore."
seg_0073,SPEAKER_1,speaker_0,1479.304,1486.024,6.72,"Teuvo, final point to you. As Finland heads into an election in 2027, the economy will surely dominate."
seg_0074,SPEAKER_4,speaker_3,1488.884,1551.664,62.78,"Yes, it sure will. And now when there are in the first quarter of this year, first three months, there's been, uh, I think it was 0.9% GDP growth, which is, um, many, especially people in the government, does see it as a sign of hope. And much depends on, on the one hand, what happens to the interest rates since inflation in, in the Eurozone is, uh, showing some signs that might mean hiking up interest rates. We don't know yet. And then of course, what happens in Iran. Uh, as was stated, Finland is not so dependent on fossil fuels than some other countries, which helps Finland, uh, in, in, in case of prolonged war in Iran and over Hormuz. But still, it's, it's having an impact directly on Finland, and also when it has impact on Finnish export markets. Exports are growing a little bit again, then that might, uh, kill the emerging signs of, uh, growth that we are seeing right now. But we don't know."
seg_0075,SPEAKER_1,speaker_0,1552.484,1566.024,13.54,"Teuvo, Sakari, and Daniel Crow here in the studio, thank you all so much. Remember, you can see more discussion and debate on our YouTube channel. Search for Roundtable TRT World. But for now, from me and De Brady and all the team here, goodbye and thank you for watching."
